latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp
-5.652,-45.221,325.7,2.3,1.5,2016-10-18,17:05,A,27,5.0       ,299.2,49.3
-6.634,-52.155,343.5,1,1,2016-10-18,17:05,A,92,5.0       ,301.7,49.2
-6.541,-51.834,327.3,1,1,2016-10-18,17:05,A,80,5.0       ,301.9,20.2
-7.003,-55.324,328.3,1.4,1.2,2016-10-18,17:05,A,81,5.0       ,298,43.4
-6.445,-51.61,319.6,1,1,2016-10-18,17:05,A,46,5.0       ,303.5,10.9
-6.356,-51.118,362.7,1,1,2016-10-18,17:05,A,100,5.0       ,305.2,91.3
-6.423,-51.775,323.4,1,1,2016-10-18,17:05,A,51,5.0       ,300.3,16.3
-6.604,-53.05,320.2,1.1,1,2016-10-18,17:05,A,71,5.0       ,300.8,16.6
-6.69,-53.939,314.4,1.2,1.1,2016-10-18,17:05,A,40,5.0       ,298.3,11.7
-6.862,-55.195,322,1.4,1.2,2016-10-18,17:05,A,75,5.0       ,297.3,27.4
-6.288,-51.152,334.7,1,1,2016-10-18,17:05,A,86,5.0       ,305.4,31.6
-6.289,-51.161,330.7,1,1,2016-10-18,17:05,A,83,5.0       ,302.1,25.4
-5.495,-46.09,326.5,1.9,1.4,2016-10-18,17:05,A,41,5.0       ,300,29.8
-6.241,-51.786,328,1,1,2016-10-18,17:05,A,72,5.0       ,302,18.7
-5.396,-46.2,347.5,1.9,1.4,2016-10-18,17:05,A,0,5.0       ,300.8,129.5
-6.186,-51.593,332,1,1,2016-10-18,17:05,A,84,5.0       ,304.3,28.8
-6.207,-51.937,328.6,1,1,2016-10-18,17:05,A,63,5.0       ,305.5,20.3
-6.284,-52.609,323.2,1,1,2016-10-18,17:05,A,72,5.0       ,300.3,18.1
-6.625,-55.246,314.6,1.4,1.2,2016-10-18,17:05,A,50,5.0       ,297.2,16.4
-6.623,-55.387,315.3,1.4,1.2,2016-10-18,17:05,A,43,5.0       ,298.7,16.4
-6.625,-55.4,319.9,1.4,1.2,2016-10-18,17:05,A,72,5.0       ,299.6,24.7
-5.259,-46.158,326.2,1.9,1.4,2016-10-18,17:05,A,49,5.0       ,297,33.6
-6.258,-52.887,341.8,1,1,2016-10-18,17:05,A,91,5.0       ,302.5,47.3
-6.069,-51.616,322.9,1,1,2016-10-18,17:05,A,72,5.0       ,297.3,15.7
-6.085,-51.797,353,1,1,2016-10-18,17:05,A,97,5.0       ,306,65.6
-6.087,-51.806,347.7,1,1,2016-10-18,17:05,A,94,5.0       ,303.5,54.5
-5.257,-46.164,325.1,1.9,1.4,2016-10-18,17:05,A,30,5.0       ,298,32.3
-6.077,-51.804,328.9,1,1,2016-10-18,17:05,A,77,5.0       ,301.6,24
-6.211,-52.938,321,1,1,2016-10-18,17:05,A,41,5.0       ,299.6,15.5
-6.054,-51.898,315.4,1,1,2016-10-18,17:05,A,43,5.0       ,300,8.3
-6.493,-55.182,317,1.4,1.2,2016-10-18,17:05,A,67,5.0       ,296.8,19.8
-5.888,-51.06,339.8,1,1,2016-10-18,17:05,A,90,5.0       ,308.1,36.6
-5.889,-51.069,325.3,1,1,2016-10-18,17:05,A,54,5.0       ,306.4,12.7
-5.853,-51.33,352.7,1,1,2016-10-18,17:05,A,96,5.0       ,305.7,69.2
-6.419,-55.389,314.2,1.4,1.2,2016-10-18,17:05,A,50,5.0       ,296.9,16.3
-17.37,-54.713,369.7,1.8,1.3,2016-10-18,17:00,A,100,5.0       ,293.1,265.4
-16.938,-51.78,336.9,1.2,1.1,2016-10-18,17:00,A,86,5.0       ,306.7,31.9
-16.777,-51.035,333.5,1.1,1,2016-10-18,17:00,A,85,5.0       ,307.3,24
-17.627,-58.372,320,3.4,1.7,2016-10-18,17:00,A,68,5.0       ,297,71.3
-17.612,-58.374,319.9,3.4,1.7,2016-10-18,17:00,A,72,5.0       ,296.2,71.3
-17.596,-58.375,329.5,3.4,1.7,2016-10-18,17:00,A,82,5.0       ,295.6,144.7
-17.601,-58.382,330.9,3.4,1.7,2016-10-18,17:00,A,83,5.0       ,296.4,157.4
-14.923,-42.08,324,2.6,1.6,2016-10-18,17:00,A,74,5.0       ,294.8,60.8
-16.946,-56.579,321.4,2.5,1.5,2016-10-18,17:00,A,34,5.0       ,291.8,52.4
-14.699,-41.341,338.4,3,1.7,2016-10-18,17:00,A,89,5.0       ,300.1,152.1
-14.83,-41.898,322.1,2.7,1.6,2016-10-18,17:00,A,55,5.0       ,298,39.7
-16.94,-56.585,322.9,2.5,1.5,2016-10-18,17:00,A,73,5.0       ,291,65.5
-14.686,-41.348,332.3,3,1.7,2016-10-18,17:00,A,85,5.0       ,302.1,96.5
-16.305,-52.166,330.4,1.2,1.1,2016-10-18,17:00,A,71,5.0       ,304.6,24.5
-14.452,-41.328,323.2,3.1,1.7,2016-10-18,17:00,A,56,5.0       ,301.6,54.8
-14.575,-42.27,326.7,2.6,1.5,2016-10-18,17:00,A,64,5.0       ,304.7,44.4
-14.457,-41.695,324.7,2.9,1.6,2016-10-18,17:00,A,64,5.0       ,304.4,33.8
-15.812,-50.238,334.4,1,1,2016-10-18,17:00,A,86,5.0       ,307.9,24.5
-16.393,-54.764,324.1,1.8,1.3,2016-10-18,17:00,A,68,5.0       ,302.1,25.4
-16.386,-54.77,324.8,1.8,1.3,2016-10-18,17:00,A,63,5.0       ,301.9,28.2
-15.676,-49.598,328.1,1,1,2016-10-18,17:00,A,79,5.0       ,309.6,9.4
-14.465,-42.322,335.2,2.6,1.5,2016-10-18,17:00,A,87,5.0       ,307.6,76.6
-14.469,-42.347,344,2.6,1.5,2016-10-18,17:00,A,92,5.0       ,307.1,139.7
-14.459,-42.331,338.9,2.6,1.5,2016-10-18,17:00,A,89,5.0       ,307.6,104.8
-14.463,-42.355,330.8,2.6,1.5,2016-10-18,17:00,A,83,5.0       ,307.7,53.5
-14.257,-41.772,333,2.9,1.6,2016-10-18,17:00,A,82,5.0       ,307.3,93.3
-13.637,-73.07,339.2,1.1,1,2016-10-18,18:40,A,89,5.0       ,308.8,38.4
-13.606,-73.663,335.2,1,1,2016-10-18,18:40,A,67,5.0       ,304.3,35.1
-13.131,-75.544,324.1,1,1,2016-10-18,18:40,A,54,5.0       ,308.4,9.1
-12.433,-75.941,322.6,1,1,2016-10-18,18:40,A,59,5.0       ,304.5,11.7
-12.226,-76.172,322.6,1,1,2016-10-18,18:40,A,32,5.0       ,308.7,7.3
-11.905,-73.991,319.4,1,1,2016-10-18,18:40,A,67,5.0       ,289.9,19.3
-11.906,-74.001,328.9,1,1,2016-10-18,18:40,A,82,5.0       ,287.8,32.9
-10.78,-76.998,360.7,1.1,1,2016-10-18,18:40,A,100,5.0       ,304.4,93.6
-10.469,-74.93,313.5,1,1,2016-10-18,18:40,A,50,5.0       ,296,9.2
-10.384,-74.79,317.8,1,1,2016-10-18,18:40,A,33,5.0       ,295.9,10.6
-10.633,-77.007,324.3,1.1,1,2016-10-18,18:40,A,51,5.0       ,306.2,13
-10.225,-75.283,322.3,1,1,2016-10-18,18:40,A,75,5.0       ,297.2,16
-10.103,-74.879,322.6,1,1,2016-10-18,18:40,A,73,5.0       ,298.5,17.5
-9.572,-74.152,314,1.1,1,2016-10-18,18:40,A,48,5.0       ,295.7,10.1
-9.641,-77.671,318.7,1.1,1.1,2016-10-18,18:40,A,52,5.0       ,302.6,13.2
-9.13,-75.092,366.6,1,1,2016-10-18,18:40,A,100,5.0       ,299.8,107.6
-9.036,-74.702,320.9,1,1,2016-10-18,18:40,A,71,5.0       ,295.3,19.5
-8.933,-75.003,326.1,1,1,2016-10-18,18:40,A,79,5.0       ,297.1,21.8
-9.062,-76.03,315.4,1,1,2016-10-18,18:40,A,59,5.0       ,296.6,8.2
-8.532,-74.335,318.2,1.1,1,2016-10-18,18:40,A,67,5.0       ,300.9,12
-8.481,-74.428,312.9,1.1,1,2016-10-18,18:40,A,56,5.0       ,296.8,6.6
-8.34,-74.474,318.4,1.1,1,2016-10-18,18:40,A,48,5.0       ,301,10.8
-8.342,-74.484,320.2,1.1,1,2016-10-18,18:40,A,57,5.0       ,301.6,13.2
-7.318,-75.605,327.4,1,1,2016-10-18,18:40,A,81,5.0       ,298.1,24.9
-6.778,-75.116,326.3,1,1,2016-10-18,18:40,A,53,5.0       ,302.1,21.2
-6.698,-75.077,322.2,1,1,2016-10-18,18:40,A,51,5.0       ,304.3,15.1
-6.925,-76.848,314.4,1,1,2016-10-18,18:40,A,47,5.0       ,296.8,7.9
-6.653,-75.137,326.3,1,1,2016-10-18,18:40,A,79,5.0       ,307,20.4
-6.904,-76.95,310.9,1,1,2016-10-18,18:40,A,33,5.0       ,294.9,7.7
-6.875,-76.88,344.4,1,1,2016-10-18,18:40,A,92,5.0       ,298.9,52.5
-6.302,-75.128,317.5,1,1,2016-10-18,18:40,A,68,5.0       ,302.7,11.1
-6.05,-74.85,318.1,1.1,1,2016-10-18,18:40,A,56,5.0       ,302.1,12.5
-6.019,-76.361,319,1,1,2016-10-18,18:40,A,61,5.0       ,293.6,13.3
-5.917,-76.418,323.9,1,1,2016-10-18,18:40,A,77,5.0       ,295.6,21.3
-6.045,-78.823,320.5,1.2,1.1,2016-10-18,18:40,A,73,5.0       ,299.2,15.9
-5.864,-77.991,311.2,1.1,1,2016-10-18,18:40,A,21,5.0       ,296,10.4
-5.603,-78.885,333.7,1.2,1.1,2016-10-18,18:40,A,83,5.0       ,305.7,38.2
-5.311,-78.385,310.7,1.1,1,2016-10-18,18:40,A,43,5.0       ,295.2,8.9
-5.317,-78.426,317,1.1,1,2016-10-18,18:40,A,67,5.0       ,297.6,14.2
-4.655,-74.248,318.1,1.2,1.1,2016-10-18,18:40,A,52,5.0       ,301.9,12.8
-4.614,-74.471,316.5,1.1,1.1,2016-10-18,18:40,A,66,5.0       ,301.4,10.9
-4.909,-77.999,334.6,1.1,1,2016-10-18,18:40,A,75,5.0       ,287.3,41.7
-3.945,-73.253,320.4,1.4,1.2,2016-10-18,18:40,A,73,5.0       ,302.7,19.6
-4.576,-77.919,315.2,1,1,2016-10-18,18:40,A,63,5.0       ,298.6,10.1
-4.725,-79.893,321.9,1.3,1.1,2016-10-18,18:40,A,69,5.0       ,298.9,21.1
-4.643,-79.526,326.3,1.2,1.1,2016-10-18,18:40,A,75,5.0       ,296.3,33.1
-3.996,-80.231,318.9,1.3,1.1,2016-10-18,18:40,A,69,5.0       ,299.6,14
-3.998,-80.237,319.7,1.3,1.1,2016-10-18,18:40,A,70,5.0       ,298.7,16.1
-22.035,-61.131,311.4,4.8,2,2016-10-18,18:35,A,34,5.0       ,280.1,105.7
-22.038,-61.135,312.1,4.8,2,2016-10-18,18:35,A,44,5.0       ,280.5,120.9
-12.262,-49.841,344.1,1,1,2016-10-18,17:00,A,92,5.0       ,306,44.7
-13.212,-57.39,315.3,2.5,1.5,2016-10-18,17:00,A,55,5.0       ,296.2,34.3
-12.408,-51.119,359.2,1,1,2016-10-18,17:00,A,86,5.0       ,307.9,77.8
-12.398,-51.111,340.9,1,1,2016-10-18,17:00,A,64,5.0       ,300.9,36.2
-12.399,-51.12,355.6,1,1,2016-10-18,17:00,A,85,5.0       ,299.1,67.1
-12.4,-51.13,332.4,1,1,2016-10-18,17:00,A,65,5.0       ,303.5,17.7
-12.204,-49.884,333.6,1,1,2016-10-18,17:00,A,74,5.0       ,303.7,28.5
-11.905,-48.062,331.2,1.1,1.1,2016-10-18,17:00,A,57,5.0       ,302.6,19.3
-11.06,-43.356,338.6,2.5,1.5,2016-10-18,17:00,A,89,5.0       ,309.4,107.3
-10.992,-43.129,356.5,2.6,1.6,2016-10-18,17:00,A,98,5.0       ,312.1,263.6
-10.984,-43.111,346.9,2.6,1.6,2016-10-18,17:00,A,94,5.0       ,309.9,174.8
-10.988,-43.135,346.9,2.6,1.6,2016-10-18,17:00,A,94,5.0       ,310.9,174.3
-13.023,-57.269,320.3,2.4,1.5,2016-10-18,17:00,A,44,5.0       ,301.9,47.6
-11.679,-47.659,326.9,1.2,1.1,2016-10-18,17:00,A,69,5.0       ,306.9,16
-10.646,-41.477,331.6,3.6,1.8,2016-10-18,17:00,A,79,5.0       ,295.9,168
-11.655,-47.98,354.2,1.2,1.1,2016-10-18,17:00,A,92,5.0       ,305.8,78.2
-11.646,-47.981,332.2,1.2,1.1,2016-10-18,17:00,A,53,5.0       ,306.1,19.6
-12.842,-56.968,324.8,2.3,1.5,2016-10-18,17:00,A,78,5.0       ,299.6,63.4
-11.196,-45.413,335.8,1.7,1.3,2016-10-18,17:00,A,82,5.0       ,301.5,64.3
-11.184,-45.415,336.8,1.7,1.3,2016-10-18,17:00,A,69,5.0       ,302.8,65.6
-12.832,-56.974,326.5,2.3,1.5,2016-10-18,17:00,A,79,5.0       ,300.6,71.1
-11.189,-45.42,350.7,1.7,1.3,2016-10-18,17:00,A,95,5.0       ,305.6,127.9
-12.017,-51.41,330.8,1,1,2016-10-18,17:00,A,72,5.0       ,304.4,20.7
-12.653,-56.467,345.1,2.1,1.4,2016-10-18,17:00,A,93,5.0       ,300.8,147.1
-12.65,-56.454,328.8,2.1,1.4,2016-10-18,17:00,A,81,5.0       ,298,62.3
-12.652,-56.474,341.9,2.1,1.4,2016-10-18,17:00,A,91,5.0       ,301.1,127.7
-12.639,-56.475,320,2.1,1.4,2016-10-18,17:00,A,64,5.0       ,300.2,29.8
-10.921,-44.562,360.1,2,1.4,2016-10-18,17:00,A,87,5.0       ,294.9,221.2
-11.671,-49.447,328.3,1,1,2016-10-18,17:00,A,54,5.0       ,308.3,12
-11.568,-48.818,328.7,1.1,1,2016-10-18,17:00,A,76,5.0       ,305.3,15.2
-11.952,-51.474,328.6,1,1,2016-10-18,17:00,A,31,5.0       ,302.3,19.2
-10.131,-40.275,324.3,4.5,2,2016-10-18,17:00,A,75,5.0       ,302.2,95.3
-11.907,-51.477,392.1,1,1,2016-10-18,17:00,A,94,5.0       ,298.6,213.7
-10.133,-40.282,324.3,4.5,2,2016-10-18,17:00,A,77,5.0       ,302.2,96.8
-11.615,-49.69,339.8,1,1,2016-10-18,17:00,A,85,5.0       ,305.6,34
-11.616,-49.699,343.2,1,1,2016-10-18,17:00,A,87,5.0       ,306.7,41.4
-11.824,-51.213,332,1,1,2016-10-18,17:00,A,0,5.0       ,301.2,23.4
-10.722,-44.149,324,2.2,1.4,2016-10-18,17:00,A,36,5.0       ,299.4,37.4
-11.611,-49.785,340.9,1,1,2016-10-18,17:00,A,90,5.0       ,306.2,35.5
-11.612,-49.794,371,1,1,2016-10-18,17:00,A,100,5.0       ,306.5,113.9
-11.663,-50.208,329.6,1,1,2016-10-18,17:00,A,44,5.0       ,307.5,13.9
-12.534,-56.883,315.9,2.2,1.4,2016-10-18,17:00,A,34,5.0       ,297.9,35.7
-12.538,-57.359,323.6,2.4,1.5,2016-10-18,17:00,A,75,5.0       ,295.9,66.4
-11.459,-49.688,330,1,1,2016-10-18,17:00,A,61,5.0       ,304.1,19.3
-11.952,-53.428,325,1.2,1.1,2016-10-18,17:00,A,76,5.0       ,308.9,25.5
-11.418,-49.666,335.2,1,1,2016-10-18,17:00,A,75,5.0       ,301.7,29.6
-11.409,-49.667,331.5,1,1,2016-10-18,17:00,A,59,5.0       ,303.8,21.6
-11.806,-52.487,383.6,1.1,1.1,2016-10-18,17:00,A,100,5.0       ,307.8,192.1
-11.317,-49.103,326.3,1.1,1,2016-10-18,17:00,A,51,5.0       ,304.9,11.3
-11.141,-48.429,330.2,1.1,1.1,2016-10-18,17:00,A,82,5.0       ,306.5,17.1
-11.456,-50.888,343.3,1,1,2016-10-18,17:00,A,81,5.0       ,307.1,35.4
-11.458,-50.897,346.2,1,1,2016-10-18,17:00,A,84,5.0       ,313,41.9
-11.729,-52.912,324.2,1.2,1.1,2016-10-18,17:00,A,65,5.0       ,306.8,23.1
-12.318,-57.682,321.6,2.6,1.5,2016-10-18,17:00,A,67,5.0       ,293.2,51.3
-11.693,-52.938,322.8,1.2,1.1,2016-10-18,17:00,A,39,5.0       ,305.5,16.7
-12.205,-56.961,324.5,2.2,1.5,2016-10-18,17:00,A,40,5.0       ,296.6,48.4
-11.485,-51.487,342.5,1,1,2016-10-18,17:00,A,83,5.0       ,306.4,42.6
-11.302,-50.259,334.1,1,1,2016-10-18,17:00,A,57,5.0       ,305.9,26.4
-11.821,-54.526,333.8,1.5,1.2,2016-10-18,17:00,A,57,5.0       ,305.2,56.9
-11.164,-49.818,337.5,1,1,2016-10-18,17:00,A,88,5.0       ,304.4,29.8
-11.465,-51.941,331.4,1.1,1,2016-10-18,17:00,A,60,5.0       ,306.7,24.2
-11.466,-51.95,332.8,1.1,1,2016-10-18,17:00,A,75,5.0       ,304.6,27.7
-11.765,-54.347,314.2,1.4,1.2,2016-10-18,17:00,A,34,5.0       ,298,15.2
-11.772,-54.399,320.7,1.4,1.2,2016-10-18,17:00,A,70,5.0       ,301.7,27.5
-10.817,-47.706,323.2,1.2,1.1,2016-10-18,17:00,A,47,5.0       ,304.8,12.3
-10.822,-47.74,325.4,1.2,1.1,2016-10-18,17:00,A,46,5.0       ,305,13.9
-10.822,-47.745,324.2,1.2,1.1,2016-10-18,17:00,A,62,5.0       ,305.9,13.6
-11.806,-54.94,320.8,1.6,1.2,2016-10-18,17:00,A,23,5.0       ,300.8,28.7
-12.097,-57.465,317.8,2.4,1.5,2016-10-18,17:00,A,67,5.0       ,293.8,58.5
-10.715,-47.78,324.2,1.2,1.1,2016-10-18,17:00,A,57,5.0       ,304,13.1
-10.804,-48.507,322.6,1.1,1.1,2016-10-18,17:00,A,34,5.0       ,305,8.2
-10.948,-49.788,332.7,1,1,2016-10-18,17:00,A,85,5.0       ,306.1,21.5
-12.343,-61.24,321.7,4.8,2,2016-10-18,17:00,A,74,5.0       ,287.1,179.7
-10.789,-49.143,323.5,1.1,1,2016-10-18,17:00,A,33,5.0       ,303.1,15.4
-11.844,-56.989,320.6,2.2,1.4,2016-10-18,17:00,A,53,5.0       ,301.9,43.2
-11.868,-57.305,318.1,2.4,1.5,2016-10-18,17:00,A,60,5.0       ,299,48.2
-11.871,-57.327,314.9,2.4,1.5,2016-10-18,17:00,A,41,5.0       ,297.6,36
-11.209,-52.213,401.5,1.1,1,2016-10-18,17:00,A,0,5.0       ,295.8,284.8
-11.873,-57.311,320.2,2.4,1.5,2016-10-18,17:00,A,52,5.0       ,299.3,51.8
-12.345,-61.248,317.3,4.8,2,2016-10-18,17:00,A,29,5.0       ,287.7,118.8
-11.466,-54.282,321.8,1.4,1.2,2016-10-18,17:00,A,53,5.0       ,307,22.9
-11.446,-54.297,341.2,1.4,1.2,2016-10-18,17:00,A,90,5.0       ,304.4,67.7
-11.448,-54.31,358.7,1.4,1.2,2016-10-18,17:00,A,99,5.0       ,305.9,130.7
-11.373,-53.98,322.3,1.3,1.1,2016-10-18,17:00,A,34,5.0       ,307.4,22.1
-11.374,-53.992,321,1.3,1.1,2016-10-18,17:00,A,32,5.0       ,306.9,21
-11.77,-57.131,324.4,2.3,1.5,2016-10-18,17:00,A,77,5.0       ,297,61.3
-11.89,-58.528,335.5,2.9,1.6,2016-10-18,17:00,A,87,5.0       ,296.4,174.4
-12.192,-61.007,315,4.6,2,2016-10-18,17:00,A,28,5.0       ,294.3,82.6
-11.89,-58.533,341.4,2.9,1.6,2016-10-18,17:00,A,91,5.0       ,296.6,225.8
-11.875,-58.535,339.1,2.9,1.6,2016-10-18,17:00,A,89,5.0       ,295.3,201.8
-11.878,-58.562,321.3,3,1.6,2016-10-18,17:00,A,65,5.0       ,296.1,69.8
-10.395,-47.757,328.6,1.2,1.1,2016-10-18,17:00,A,55,5.0       ,304.9,22.3
-11.253,-53.761,335.7,1.3,1.1,2016-10-18,17:00,A,87,5.0       ,300.8,51.6
-11.046,-52.368,344,1.1,1,2016-10-18,17:00,A,73,5.0       ,307.4,43.6
-11.063,-52.559,359.4,1.1,1,2016-10-18,17:00,A,75,5.0       ,301.8,92.1
-10.359,-47.793,386.6,1.2,1.1,2016-10-18,17:00,A,100,5.0       ,310.1,233.6
-10.36,-47.804,326.7,1.2,1.1,2016-10-18,17:00,A,36,5.0       ,304.9,14.2
-10.947,-52.111,329.1,1.1,1,2016-10-18,17:00,A,70,5.0       ,307.5,17.2
-10.909,-51.97,334.8,1,1,2016-10-18,17:00,A,72,5.0       ,307.3,23.7
-10.854,-51.896,327.8,1,1,2016-10-18,17:00,A,66,5.0       ,306.4,15.4
-12.585,-49.782,331.3,1,1,2016-10-18,17:00,A,84,5.0       ,308.8,19.8
-12.576,-49.784,326.5,1,1,2016-10-18,17:00,A,68,5.0       ,306.3,10.7
-1.765,-51.438,312.6,1,1,2016-10-18,17:05,A,42,5.0       ,297.6,6.2
-2.772,-58.486,338.7,2.1,1.4,2016-10-18,17:05,A,89,5.0       ,290.4,134.2
-2.774,-58.504,312,2.1,1.4,2016-10-18,17:05,A,52,5.0       ,291.8,27.6
-1.728,-51.244,379.9,1.1,1,2016-10-18,17:05,A,87,5.0       ,301.4,165
-2.438,-56.295,323,1.4,1.2,2016-10-18,17:05,A,73,5.0       ,293.4,28.3
-2.612,-57.531,315,1.8,1.3,2016-10-18,17:05,A,63,5.0       ,295.8,19
-2.428,-56.296,319.7,1.4,1.2,2016-10-18,17:05,A,28,5.0       ,293.4,19.7
-2.135,-54.286,320,1.1,1,2016-10-18,17:05,A,70,5.0       ,297.2,11.9
-3.09,-61.192,324.2,3.5,1.8,2016-10-18,17:05,A,77,5.0       ,292.5,144.5
-2.321,-55.684,354.5,1.3,1.1,2016-10-18,17:05,A,97,5.0       ,299.4,107.4
-2.322,-55.695,316.7,1.3,1.1,2016-10-18,17:05,A,66,5.0       ,298.4,13.9
-1.81,-52.136,326.8,1,1,2016-10-18,17:05,A,54,5.0       ,306.6,16.5
-3.091,-61.168,312.5,3.5,1.8,2016-10-18,17:05,A,45,5.0       ,291.3,57.3
-3.095,-61.199,319.7,3.5,1.8,2016-10-18,17:05,A,72,5.0       ,292.9,108.1
-2.077,-54.4,319.9,1.1,1,2016-10-18,17:05,A,72,5.0       ,299.6,12.2
-2.551,-58.014,332.5,1.9,1.4,2016-10-18,17:05,A,85,5.0       ,290.1,87
-2.559,-58.018,328.9,1.9,1.4,2016-10-18,17:05,A,82,5.0       ,291.4,72.7
-2.036,-54.482,324.4,1.1,1,2016-10-18,17:05,A,77,5.0       ,298.6,17.4
-2.348,-56.874,325.4,1.6,1.2,2016-10-18,17:05,A,79,5.0       ,297.5,33.2
-2.35,-56.888,324.8,1.6,1.2,2016-10-18,17:05,A,78,5.0       ,299,32.4
-2.484,-57.925,325,1.9,1.3,2016-10-18,17:05,A,78,5.0       ,294.2,54.2
-2.278,-56.876,331.3,1.6,1.2,2016-10-18,17:05,A,84,5.0       ,296.9,54
-2.28,-56.89,315.6,1.6,1.2,2016-10-18,17:05,A,64,5.0       ,296.4,15.1
-2.35,-57.46,316.7,1.7,1.3,2016-10-18,17:05,A,63,5.0       ,295,27
-2.25,-56.838,314.9,1.5,1.2,2016-10-18,17:05,A,58,5.0       ,296.2,13.6
-2.239,-56.839,328.6,1.5,1.2,2016-10-18,17:05,A,82,5.0       ,296.3,45.9
-2.241,-56.853,335.5,1.5,1.2,2016-10-18,17:05,A,87,5.0       ,296.8,67
-1.566,-52.743,339,1,1,2016-10-18,17:05,A,0,5.0       ,301.4,37.5
-1.812,-54.466,327.1,1.1,1,2016-10-18,17:05,A,71,5.0       ,302.2,20.9
-1.853,-54.827,382.1,1.1,1.1,2016-10-18,17:05,A,100,5.0       ,301.5,195.3
-1.36,-52.466,348.8,1,1,2016-10-18,17:05,A,95,5.0       ,299.5,59.6
-2.107,-58.147,312.7,1.9,1.4,2016-10-18,17:05,A,55,5.0       ,296.1,21.3
-1.709,-55.548,333.1,1.2,1.1,2016-10-18,17:05,A,85,5.0       ,300.6,38.8
-1.711,-55.559,332.4,1.2,1.1,2016-10-18,17:05,A,85,5.0       ,300,37.5
-1.611,-55.568,330.9,1.2,1.1,2016-10-18,17:05,A,83,5.0       ,297,39.8
-1.494,-54.82,359,1.1,1.1,2016-10-18,17:05,A,99,5.0       ,300.2,98.6
-1.495,-54.83,370.1,1.1,1.1,2016-10-18,17:05,A,100,5.0       ,301.8,138.5
-1.55,-55.497,325.3,1.2,1.1,2016-10-18,17:05,A,78,5.0       ,297.1,25.8
-1.552,-55.508,375.5,1.2,1.1,2016-10-18,17:05,A,100,5.0       ,300.7,186
-1.549,-55.504,343.9,1.2,1.1,2016-10-18,17:05,A,92,5.0       ,299.2,68.7
-2.131,-59.868,310.2,2.6,1.6,2016-10-18,17:05,A,18,5.0       ,292,27.1
-1.433,-55.107,335.2,1.2,1.1,2016-10-18,17:05,A,87,5.0       ,300,42.9
-1.434,-55.117,339.3,1.2,1.1,2016-10-18,17:05,A,89,5.0       ,300,52.3
-1.436,-55.202,354.8,1.2,1.1,2016-10-18,17:05,A,97,5.0       ,301.7,95.5
-1.427,-55.204,333.4,1.2,1.1,2016-10-18,17:05,A,85,5.0       ,299.5,40.8
-1.023,-52.424,322.8,1,1,2016-10-18,17:05,A,29,5.0       ,301.9,15.8
-1.014,-52.422,318.5,1,1,2016-10-18,17:05,A,47,5.0       ,301.2,10
-1.015,-52.431,323.6,1,1,2016-10-18,17:05,A,66,5.0       ,303.6,16.6
-1.397,-55.431,323.1,1.2,1.1,2016-10-18,17:05,A,76,5.0       ,299,24.2
-1.399,-55.442,312.7,1.2,1.1,2016-10-18,17:05,A,55,5.0       ,298.5,8.7
-1.261,-54.541,313.4,1.1,1,2016-10-18,17:05,A,58,5.0       ,297,9.9
-1.262,-54.551,314.5,1.1,1,2016-10-18,17:05,A,61,5.0       ,295.6,11.3
-1.373,-55.402,316.4,1.2,1.1,2016-10-18,17:05,A,66,5.0       ,298.6,14.4
-0.561,-52.154,332,1,1,2016-10-18,17:05,A,84,5.0       ,301.7,29.7
-1.698,-60.991,311,3.2,1.7,2016-10-18,17:05,A,45,5.0       ,294.1,41.2
-1.686,-60.998,311,3.2,1.7,2016-10-18,17:05,A,45,5.0       ,293.7,40.2
-0.356,-52.067,330.1,1,1,2016-10-18,17:05,A,61,5.0       ,308.2,23.3
-1.506,-61.03,318.6,3.2,1.7,2016-10-18,17:05,A,70,5.0       ,294.3,80.6
-1.51,-61.058,324.1,3.2,1.7,2016-10-18,17:05,A,77,5.0       ,293.3,119.3
-1.509,-61.034,325.9,3.2,1.7,2016-10-18,17:05,A,79,5.0       ,294.2,131.9
-1.513,-61.063,320.8,3.2,1.7,2016-10-18,17:05,A,73,5.0       ,292.7,98.4
-0.082,-51.38,322,1.1,1,2016-10-18,17:05,A,69,5.0       ,301.6,16.3
-1.307,-60.357,311.2,2.8,1.6,2016-10-18,17:05,A,46,5.0       ,294.1,28.3
-0.004,-51.677,331.3,1,1,2016-10-18,17:05,A,84,5.0       ,302.9,29.5
0.101,-51.516,324.6,1.1,1,2016-10-18,17:05,A,78,5.0       ,301.9,17.9
0.752,-50.898,325.4,1.1,1.1,2016-10-18,17:05,A,56,5.0       ,305.1,20.6
1.295,-50.888,339.4,1.2,1.1,2016-10-18,17:05,A,84,5.0       ,306.1,40.6
0.649,-56.883,328.4,1.4,1.2,2016-10-18,17:05,A,81,5.0       ,296.5,41.3
0.66,-56.885,324,1.4,1.2,2016-10-18,17:05,A,77,5.0       ,297.1,33.3
1.029,-54.68,323.7,1.1,1,2016-10-18,17:05,A,77,5.0       ,297.2,22.6
1.027,-54.689,313.9,1.1,1,2016-10-18,17:05,A,23,5.0       ,298.5,10.3
1.838,-50.526,340.2,1.2,1.1,2016-10-18,17:05,A,83,5.0       ,304.4,45.3
